Date/time: 12:20:41.266 PM 14-Aug-2019
seed,247
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
13,65.7455110530886,38.677228087224975,5.89,7.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65.91095242592135,36.531659434492,5.900999999999999,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,66.03230383257656,36.573548503783506,5.923,6.460000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66.00350696943677,37.98990575413174,5.853,6.120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65.99639495833755,42.65246148589144,5.906999999999999,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66.10332247919872,47.73072553597548,5.8420000000000005,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,65.8100771945761,51.812093031797836,5.8759999999999994,6.1499999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,65.57897576214495,53.36971908542115,5.875,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,65.61553644504511,53.23293265340465,5.875,6.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,65.54659576177387,53.82273613017566,5.878000000000001,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,65.54167470684871,54.28828923906629,5.866999999999999,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,65.59247068810176,53.94955526834787,5.896999999999999,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65.68890585619046,54.378241574877315,5.904000000000001,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,65.7629706690269,54.61385170250733,5.901999999999999,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,65.9263688751831,53.729974436592556,5.914,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,66.22814383543053,52.377433757987035,5.911,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,66.34971640987729,51.93992570328109,5.875,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,66.42090752765009,51.8955354908809,5.8950000000000005,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,66.41940650107354,51.6794326660602,5.909999999999999,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,66.42484870381791,52.821916294584376,5.8919999999999995,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66.11155950701419,54.183890951406845,5.875,6.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,66.09360308130593,53.83142602558551,5.8870000000000005,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,66.09816558581157,53.378766585214656,5.8919999999999995,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,66.13047615980985,53.96893189539177,5.898000000000001,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,66.2731715132589,53.49411529840829,5.890000000000001,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,66.41413179935753,52.25750826110724,5.898999999999999,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,66.60440358051923,52.74438458877059,5.907,7.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,66.6745712909067,52.98205712431277,5.907000000000001,6.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,66.61928552887585,52.23992344629658,5.872999999999999,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,66.61839418163751,51.04288548161321,5.9079999999999995,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,66.57058711852805,52.165475565454784,5.891,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,66.56625231663195,52.3528602631516,5.886,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,66.42820329174216,52.16176952559888,5.884,7.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,66.5573790244554,53.07051322504989,5.885000000000001,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,66.54375685059149,53.746494129732525,5.880000000000001,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,66.49605482130762,53.18961317901145,5.909000000000001,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,66.60036812779269,52.3590978016375,5.904,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,66.77458668677615,52.67468479312242,5.915,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,66.75058689367795,53.14100626512788,5.887,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,66.68748301369817,52.97025380748407,5.904999999999999,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,66.65599746328412,53.32134624135604,5.9,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,66.43660827622587,54.61154490356123,5.889,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,66.30353170092481,54.49114256083128,5.892,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,66.23415193246583,53.05568255188559,5.898999999999999,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,66.07185749775915,53.52401927553645,5.858,6.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,66.13823606222734,53.1057932299078,5.878000000000001,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,66.10107165509194,51.85660567612754,5.896000000000001,7.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,66.08743909969074,52.06097445114376,5.9030000000000005,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,65.97872686532874,52.61120981533983,5.9079999999999995,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,66.11917473126994,52.172291113961315,5.899,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,66.2200173367034,52.30568933202536,5.888,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66.31602262877387,52.6414436504379,5.890999999999999,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,66.27157156426294,52.89219629096564,5.907000000000001,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66.39537839397991,52.30417080566555,5.8919999999999995,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,66.37138848606205,52.115676168392234,5.901,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,66.38731235616555,52.61840105863764,5.88,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,66.44235337444746,52.97825844419562,5.8870000000000005,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,66.45499473742639,53.441349965960924,5.891,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,66.39986516999112,53.704452899021646,5.905999999999999,6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,66.46489540115037,53.936778801265504,5.883000000000001,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,66.52957166672286,53.31150879294188,5.902,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,66.40425890420066,53.75414513149657,5.914,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,66.42661742130358,54.5875589219884,5.898999999999999,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66.41707162337374,54.65586052057424,5.903999999999999,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66.35159633959778,54.59039112153972,5.912999999999999,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,66.05754966163303,56.43494276615933,5.907,7.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,66.16352787525439,55.72105312672393,5.907,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,66.13396818471966,55.10523366007188,5.901999999999999,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,66.0877278662455,55.0030534462862,5.862,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,66.02140598570352,54.63863709762671,5.899,7.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,66.13900638347452,52.72497928808427,5.868999999999999,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,66.09422907088717,52.83605874858968,5.885,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,66.24030997887019,52.966377052621894,5.861999999999999,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,66.27531596316008,52.89270637740448,5.896,6.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,66.35464130169649,52.78315727703068,5.878,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,66.34340840913852,52.88118404643538,5.914,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,66.30210344620629,53.217515216819876,5.889,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,66.12776308724315,52.56853913435356,5.906000000000001,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,66.02067468382333,52.998065851335554,5.918,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,65.95054336012836,54.098077952351694,5.89,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,65.75674731639083,55.541735148967604,5.857,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,65.8679652209903,55.526178333382695,5.927,7.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,65.96170579002315,56.55064983814482,5.887,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,65.98602845738915,56.58351407275727,5.906999999999999,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,66.06154000029207,55.511854476757264,5.876,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,66.47271028756923,54.289437103290766,5.882000000000001,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66.26358120319291,53.19990441303736,5.898999999999999,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
