Date/time: 12:36:29.021 PM 14-Aug-2019
seed,844
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
14,63.11068677323827,28.471757353866806,5.867,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,63.11663404771176,29.326202783225433,5.7749999999999995,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,63.223556022317986,29.484560779541894,5.764,5.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,63.3988179825451,33.49524150640963,5.776,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,63.49183297713269,38.49546855152656,5.846000000000001,5.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,63.90260531542975,41.79741714076629,5.827,5.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,64.06954065891715,42.54387182774797,5.8549999999999995,5.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,64.06799333650773,42.82214169489767,5.897,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,64.15314625840065,42.08484662312433,5.863000000000001,6.0200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,64.14223819677838,42.004692134929094,5.904,5.549999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,63.994577013247316,43.65050291682206,5.8919999999999995,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,63.871743445237506,43.710462072112094,5.923,6.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,63.81230160700666,42.56231488278178,5.891999999999999,5.369999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,63.76665206444809,43.50392843579602,5.899,5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,63.82980179256832,43.99213650247089,5.904,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,63.80422932706152,44.0069327486861,5.89,6.120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,63.8619855018815,44.71128130349754,5.892,5.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,63.886703972847535,45.2038242421374,5.906,5.869999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,63.81929299533859,44.470157715423326,5.917,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,63.89869181062939,44.02377068463947,5.902,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,63.96317054270348,44.59469499348669,5.853,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,63.91658415397849,42.73810787090141,5.902000000000001,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,63.983475997615855,42.787463174131815,5.898999999999999,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,64.00742829399067,43.60714434323623,5.912999999999999,5.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,63.83945237996229,44.74932855864282,5.895999999999999,5.7700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,63.90097822113559,45.47952146313875,5.856,6.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,63.77447706172832,46.925123161154055,5.891,5.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,63.76221877972868,46.492498158014904,5.899999999999999,5.790000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,63.642489128717614,46.7289702865313,5.8660000000000005,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,63.60201344115835,46.23516110480975,5.8740000000000006,6.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,63.58775042690229,46.93385857619643,5.909999999999999,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,63.7891933017548,46.68952448592602,5.885000000000001,6.030000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,63.74876971440549,46.78410606487925,5.909999999999999,6.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,63.88036035488766,45.62517339848102,5.9030000000000005,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,63.94744580249831,44.5885000169671,5.890000000000001,5.860000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,63.75755929523443,44.04185822618906,5.889000000000001,5.420000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,63.806515226949806,44.108685379330474,5.87,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,63.90772813188365,45.02698387181792,5.896000000000001,5.469999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,63.962048865465476,45.322203485863575,5.882000000000001,5.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,64.00919787708645,44.985042251330036,5.9,5.840000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,64.00419961525569,44.73527486081954,5.917,5.460000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,63.822811302729676,45.45561854664504,5.912000000000001,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,63.730430455416105,46.38261982876707,5.9030000000000005,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,63.786961185558425,47.287287986455546,5.893,5.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,63.713128641524506,47.217300599041124,5.874999999999999,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,63.701656080877555,47.958898845222535,5.890000000000001,6.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,63.74390301187401,47.665118879891594,5.9079999999999995,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,63.6861426876073,46.76074094810197,5.912999999999999,5.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,63.55386384894585,45.94379486491471,5.903999999999998,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63.631967275206534,45.20540362926032,5.888,5.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,63.84409521487053,43.951835741924626,5.906,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64.06309230781875,45.43895195821375,5.897999999999999,5.489999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,64.28523552849967,45.361809679224436,5.913999999999999,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,64.37956787229139,44.268863469412686,5.8999999999999995,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,64.47174573913523,45.40439217254773,5.907000000000001,5.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,64.54262307697459,46.486697844843576,5.914999999999999,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,64.53790269548065,46.77679567317085,5.899,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,64.33771558427453,47.46829110613402,5.917,5.899999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,64.4587071180917,47.54544157279604,5.924,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,64.34658027405428,46.855352829460095,5.92,6.180000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,64.20112062115764,46.815826117057966,5.895999999999999,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,64.18941117639763,45.8652300044052,5.898999999999999,5.8999999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,64.17638587633297,45.47866389981452,5.914,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,64.03535912238232,44.277507151807505,5.898000000000001,5.899999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,64.13869617217527,43.91522225538815,5.896,6.390000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,64.1926741096876,44.72112207960381,5.914,5.8500000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,64.17707000741687,45.3629458082997,5.908999999999999,6.069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,64.2791884428889,45.867155125388514,5.902,6.079999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,64.2915328804696,46.308423512807124,5.9030000000000005,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,64.171587593483,47.29828211051458,5.914,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,64.0905708005361,47.2790335453817,5.904999999999999,5.539999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,63.85959486842178,46.51004826691857,5.877,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,63.67229106204741,45.3978942624442,5.899,5.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,63.49543087381496,45.92680483580084,5.905,5.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,63.583883602827555,44.432416766536,5.899,6.549999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,63.63162825323489,44.03129383906754,5.928,5.809999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,63.86510424298791,43.3993970179402,5.902,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,64.13689833998151,43.0935474065818,5.901999999999999,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,64.17986349635918,43.64282373568242,5.901,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,64.18529833202385,45.125403266431256,5.906000000000001,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,63.99416423640779,45.38920093826357,5.9,5.700000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,63.91899604914308,45.36299514522522,5.917,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,63.76524526970761,46.09857185028454,5.912999999999999,6.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,63.732379622391285,45.7642439694763,5.901000000000001,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,63.620556956831614,45.548035314341206,5.9030000000000005,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,63.78204849608018,45.571093534289325,5.885,6.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
