Date/time: 12:13:43.623 PM 14-Aug-2019
seed,623
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
34,60.25611847645636,42.59041334182134,5.757,6.119999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,60.47541868920928,43.30327155723775,5.779999999999999,6.159999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,60.56923204880202,43.996640152926716,5.776000000000001,6.210000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,60.61986111286143,43.42734739967923,5.7829999999999995,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,60.44902001186957,43.008098495628744,5.7379999999999995,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,60.415158004355135,43.547436530617865,5.744,6.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,60.356040764286774,43.271908280603725,5.735000000000001,6.1499999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,60.240385821118764,41.67082529494247,5.745,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,60.263261753131005,42.08355258289299,5.729000000000001,5.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,60.34845096897185,42.206869596943605,5.682,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,60.29282376379266,41.70405505999804,5.653999999999999,5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,60.315275701508526,41.13745572881805,5.6450000000000005,6.069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,60.39042766681549,43.09048826378411,5.65,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,60.32605275085243,43.4755909255893,5.703,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,60.40342534159784,43.800050241547424,5.734,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,60.457202228824755,42.711932013753724,5.809999999999999,6.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,60.474623395490354,41.55875239862802,5.752999999999999,5.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,60.62250368305356,41.40872052778196,5.7909999999999995,6.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,60.60271723973657,39.50741012325305,5.742000000000001,6.370000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,60.653402647693895,40.049612670064604,5.744999999999999,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,60.59821932641224,41.8563443723948,5.761000000000001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,60.57373510602304,42.858647117589854,5.756,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,60.27616969994582,41.9013961983722,5.771,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,60.317472841589925,42.76766710722414,5.726,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,60.2202855555675,41.89522060961676,5.715,5.460000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,60.2635853263326,40.8427286999225,5.7170000000000005,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,60.144418860177005,41.24130684798129,5.749,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,60.256764080641766,41.69386874576647,5.705,5.979999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,60.134224452706974,42.532270146002354,5.767,5.969999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,59.960608943702404,43.07329639441521,5.745000000000001,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,59.93489476299993,42.842769156350286,5.79,6.170000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,59.9760546687462,42.376670723949424,5.7059999999999995,6.119999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,59.988710733038396,41.754009142463616,5.751,6.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,60.029522616704654,41.68865740195868,5.709999999999999,6.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,60.180715249449506,41.54265620142885,5.720000000000001,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,60.160947671167534,42.09801245179396,5.662,6.119999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,60.14492489237997,42.84608187365373,5.708,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,60.20513959608128,43.25163684513216,5.694000000000001,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,60.324770124651025,42.87266044936129,5.7010000000000005,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,60.295567960606924,43.45513822358764,5.711,5.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,60.4270533499891,44.51739425341896,5.761,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,60.51200597562545,43.71881806336143,5.728,5.919999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,60.498890626362446,42.92035257997646,5.799,6.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,60.42402534550065,42.539800119826516,5.803,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,60.41370965558817,41.339683178676815,5.773,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,60.16594214495389,39.873430688341,5.744000000000001,5.7700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,60.09368309657733,39.95819138235111,5.778,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,59.841932592730885,40.82146368242219,5.723,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,59.65096306716178,40.94406214011193,5.683000000000001,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,59.643198049806074,40.04340867760533,5.735000000000001,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,59.62919839429452,40.87925586584077,5.737,6.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,59.6529065046186,40.740342509572706,5.757,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,59.98205879262273,42.011116099084575,5.712999999999999,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,60.287188637506254,43.194542821254075,5.716,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,60.27529000169742,45.19326420918043,5.736,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,60.46098757406996,44.10165707560161,5.769,6.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,60.43960172027498,43.92680265761633,5.7090000000000005,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,60.40419200706733,42.2810902140451,5.7780000000000005,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,60.41431337003629,40.693821399957706,5.769000000000001,6.169999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,60.62206950602736,40.37643096437328,5.784000000000001,5.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,60.46788739081658,41.300840994005725,5.733,6.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,60.582234261761926,41.24349332262271,5.755,6.330000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60.45928173456232,41.61323906073886,5.7829999999999995,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,60.36625272038081,40.96001297409514,5.785,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,60.30826761025155,40.904352463647584,5.775,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,60.54554512435303,40.54976231428276,5.767,6.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
