Date/time: 12:18:12.974 PM 14-Aug-2019
seed,156
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
27,70.85758938998444,49.551993166522244,5.995,5.290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,70.85223783106596,48.85811219860333,5.995,5.790000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,70.90153742518069,48.430265587980216,5.994999999999999,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,70.79027104681938,48.88774960290988,5.991,5.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,70.89509695523672,49.19022383142244,5.9990000000000006,5.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,70.99229690637928,49.42328848279556,5.9990000000000006,5.550000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,71.10363904412286,50.22232128822064,5.9959999999999996,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,71.20045721066704,51.052701070956935,5.995,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,71.29260670555517,50.710296058019196,5.997999999999999,5.619999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,71.12301153853285,51.09821942305186,5.998,5.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,70.90969548689966,49.68797605348969,6,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,70.5216504825817,49.35552452070043,5.997,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,70.4616510405556,49.3563189664691,5.988999999999999,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,70.2552111934978,49.025558078185334,5.996,5.580000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,70.27538621589949,48.84895930436671,5.996,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,70.34638974342627,49.43750650394845,5.994,5.079999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,70.58889170013181,49.45577688592833,5.993,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,70.4261035583874,49.49516214969614,5.996,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,70.55183985962415,49.94127456929106,5.989999999999999,5.680000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,70.649042536162,49.965643148887246,5.994000000000001,5.709999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,70.64439791287751,50.76160274772584,5.9990000000000006,5.950000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,70.80809104369483,51.16530538583048,5.9959999999999996,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,70.77821051531387,50.72476365369492,5.994,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,70.93455628482423,50.46031352277092,5.998,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,70.94734095252058,49.77169545020685,5.995,5.6899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,71.02726494106511,48.74847076875112,5.994,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,70.79551777192918,48.381263336932264,5.996,5.500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,70.91220175101844,48.404141328580394,5.994,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,70.81240832503224,48.35812267346657,5.996,5.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,70.75997283069105,48.504664169914214,5.986,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,70.76394890592424,49.107736705436395,5.99,5.710000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,70.87610178232975,49.23187098272199,5.988,5.630000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,70.74306509824497,49.33221251304247,5.984999999999999,5.469999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,70.76282373915774,49.01011931388224,5.99,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,70.67943933875792,48.594204850185484,5.989,5.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,70.54144071939646,47.84443559905851,5.993999999999999,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,70.30290817598228,47.16297110452557,5.992,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,70.44130076222262,46.98809986093586,5.994999999999999,5.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,70.18212097931101,47.15106515502146,5.995000000000001,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,70.18817827514928,47.70746857475891,5.991,5.579999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,70.15433170581099,47.76843900628722,5.983,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,70.15678062249286,48.63220461793461,5.989,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,70.10611700134965,49.13757447721384,5.9910000000000005,5.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,70.26299843922912,49.862753408859405,5.984,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,70.42508735837623,50.192428393481826,5.9910000000000005,6.250000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,70.62949941203195,50.952147933137084,5.99,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,70.81224894695768,50.40105909371792,5.997000000000001,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,71.00516213437606,50.0877347507349,5.99,5.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,71.13912155126768,49.30738093226252,5.991999999999999,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,71.17968984581738,48.095821485532156,5.991999999999999,5.210000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,71.23701549576364,46.710358697007315,5.994,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,71.39334644104157,46.99567655426087,5.991,5.2700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,71.24959799989352,47.70483904918785,5.995,5.520000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,71.155889974762,47.36052322226122,5.9959999999999996,5.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,70.86061895266607,47.241048108293214,5.997,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,70.68452603367125,49.08548822991419,5.994,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,70.5259622819456,49.78865432211461,5.9959999999999996,5.739999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,70.43559169087334,50.46272039512309,5.994,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,70.47300959628816,50.285615615647785,5.996,6.069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,70.59162351949456,49.7749258903639,5.9959999999999996,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,70.6189960471667,48.91465236253717,5.9959999999999996,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,70.68086115733962,48.82677831004861,5.997,5.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,70.74667627196219,48.60240730174628,5.994999999999999,5.4799999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,70.74744247515358,48.4662186801301,5.992,5.300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,70.70706640545326,48.80652842790395,5.998,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,70.80035887392262,48.99116669666174,5.993,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,70.80568168405992,48.69367038894402,5.997,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,70.88415765810183,48.24709535223573,5.992000000000001,5.7299999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,70.7973256706456,48.37915511578419,5.994,5.760000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,70.7433531009376,48.112801309861354,5.997,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,70.87847734330786,47.63287982648906,5.988,5.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,70.89444230020618,47.77950275131935,5.994999999999999,5.119999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,70.87548745602852,48.278169185360966,5.992,5.700000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
