Date/time: 12:05:14.393 PM 14-Aug-2019
seed,0
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
48,64.62503535944043,45.969937662680174,5.895,5.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,64.47752427002725,45.31643938994018,5.8759999999999994,5.649999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,64.32134869506372,43.59430353985458,5.870000000000001,5.200000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,64.18737655348939,42.716562115188886,5.875,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,64.06402910127876,43.48924110819609,5.8919999999999995,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,63.87779672335108,44.0687889423297,5.866,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,63.973257361925405,46.003699518558,5.895,5.180000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,64.09895679930042,47.810093836028194,5.936,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,64.13183576853689,48.1937205169582,5.884,5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,64.10364898966783,47.17513097561836,5.871,5.010000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,64.3184983813172,46.57797559309161,5.872000000000001,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,64.41877941687504,46.17418517300358,5.878,4.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,64.21587475514836,45.431192521387054,5.889,5.289999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,64.192543915406,46.05841288959119,5.906000000000001,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,64.21039405463114,46.756523531347376,5.911,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,64.2271496550159,46.68733702015528,5.9,5.540000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64.0943302435217,46.614959029161895,5.877000000000001,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64.1951365451639,46.84625591097263,5.871,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,64.26766103140939,47.191955556638085,5.912999999999999,5.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,64.318589158584,47.739434914469086,5.917000000000001,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,64.34480071786797,48.351401902748236,5.882999999999999,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,64.54393149384966,47.67495645105364,5.908,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,64.64047761971301,47.5331511368022,5.9079999999999995,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,64.63633432306911,46.149221765133795,5.900999999999999,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,64.45163779145548,44.461039848708054,5.858,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,64.27115828904977,44.53075426985343,5.876,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,64.15404780119789,45.214438339222326,5.833,4.4799999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,64.02706558515848,45.59224307151155,5.835,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,64.16183102861582,46.44701150515699,5.851000000000001,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,64.42574288485959,47.685574289627446,5.887,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,64.55411314438899,46.021115104450914,5.88,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,64.60851158623443,44.316394812580654,5.892,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,64.69074708817196,43.423065238531066,5.878,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,64.60254673651843,43.30952502914795,5.869,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,64.42740488057947,43.64680689004865,5.885999999999999,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,64.41341634556491,44.87020529083891,5.888,4.7700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,64.2678856367476,45.92734649856202,5.9159999999999995,5.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,64.17882197071096,46.07110952078589,5.903,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,64.09147960003628,46.17303574744405,5.903999999999999,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,64.20044736206793,46.55546379035684,5.882,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,64.2415890688108,47.51839547737337,5.882,5.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,64.35115515645953,48.91679318852189,5.868,5.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,64.58837885457318,50.098145226550486,5.921,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,64.81546237277657,49.954694009293064,5.93,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,64.89861231710886,48.70863397819072,5.878,5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,64.96213575416681,48.22561167899233,5.906000000000001,5.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,65.08591830199447,46.55170730074939,5.869999999999999,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,64.96519531939273,45.06855258823607,5.865,5.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,64.73880063224382,45.01682022244234,5.909999999999999,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,64.73079708587319,44.8729344546721,5.886,4.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,64.69082451851361,43.769155241242856,5.8660000000000005,5.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,64.60807590409152,43.4886269060737,5.885,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
