Date/time: 12:14:55.199 PM 14-Aug-2019
seed,688
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
13,64.95726492250641,37.95648713650588,5.894,6.699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65.01002119569658,37.162748430114775,5.91,6.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,65.05638452992768,37.7039455510094,5.905,6.940000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65.07860964350256,39.18523403546621,5.882,6.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65.03722488335627,44.46460089738214,5.888,5.7299999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,65.09208541562641,49.000336257963326,5.926,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,65.26151493864526,52.28542897542615,5.888,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,65.26388296320405,53.329386117303905,5.912999999999999,6.430000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,65.31021094332546,54.32658883980404,5.914000000000001,6.669999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,65.39866189762218,54.46639491861853,5.934,7.030000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,65.4292090333855,54.22255955451141,5.933999999999999,7.050000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,65.55954508683887,53.824806502761575,5.889000000000001,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65.685296215369,53.22117279502997,5.895999999999999,6.959999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,65.77991197194913,53.01120077983814,5.92,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,65.74031475994884,52.41782852122539,5.924,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,65.71318755454931,51.445149012133285,5.925000000000001,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,65.69686782914805,51.48018656629505,5.936000000000001,6.699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,65.70623940997773,52.865206604256706,5.921999999999999,6.630000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,65.65104809559863,53.66984117849378,5.93,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,65.6706049145289,54.912364723355914,5.930000000000001,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,65.65976130634638,56.162800071915676,5.901,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,65.57774103704122,56.89110708701331,5.906,7.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,65.39228461799163,57.28921228351642,5.904999999999999,7.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,65.43852814516711,56.16203528574797,5.9030000000000005,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,65.46643301527905,55.3754746858865,5.9030000000000005,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,65.54448798200829,55.24372272259828,5.923,6.949999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,65.50853797555828,54.72271933482241,5.928999999999999,7.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,65.65507660520598,53.33216691236404,5.928,7.090000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,65.70845772995258,53.46113272585643,5.941000000000001,7.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,65.82040537115239,53.0669803688755,5.941999999999999,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,65.78457390329042,53.776734260848286,5.9,7.559999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,65.94145712517727,53.92988547452179,5.901,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,66.03567620707071,55.35333586472969,5.917,7.290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,66.03504171170869,55.778630634121434,5.910000000000001,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,66.02208744755629,56.79332547973969,5.912999999999999,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,66.1259282512657,55.73717188580494,5.935999999999999,7.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,66.11552203071905,55.66377594743285,5.932,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,66.02329253745607,54.343499573960464,5.946,7.239999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,65.87626602128145,53.96755204398035,5.943,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,65.81155594348994,53.30032926541274,5.933999999999999,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,65.74621576835457,53.409792132926725,5.952,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,65.66572965449417,52.52890739698696,5.922,6.940000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,65.60888857789695,52.49322663554428,5.924,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,65.60299279647212,52.53931450352806,5.9239999999999995,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,65.61099828655739,52.145004725914546,5.918000000000001,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,65.46405761321543,52.106661244540085,5.9,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,65.36815822373859,54.00622519725813,5.9129999999999985,6.889999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,65.37132128456679,54.79406623511024,5.922,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,65.43562005088066,54.889856843248374,5.919,7.139999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,65.50529931829361,55.015887100429254,5.942,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,65.72657640874642,54.587332271103136,5.935999999999999,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,65.8368396643546,52.86256407209778,5.944,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,65.96963772088668,52.01063777985631,5.936,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,65.97105310680071,52.129196446231006,5.929,6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,65.93275193993827,52.97531621812544,5.923,6.779999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,65.83966929274764,53.5808286159919,5.89,6.760000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,65.73241042833776,54.324772941377205,5.910000000000001,7.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,65.69755567789916,54.55446598476598,5.893,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,65.73952386063762,53.944005086308984,5.922,7.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,65.83421484988003,54.09231631716109,5.933,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,65.96140369566083,53.778578732342766,5.936999999999999,7.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,66.2332059183856,53.85604745132772,5.939,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,66.30602829054483,54.42179667603081,5.931000000000001,7.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66.26694455227438,55.36675631745335,5.941000000000001,6.969999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66.22940207968749,54.77722260844125,5.924,6.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,66.12631413746125,54.605146413617746,5.923000000000001,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,65.97942264531052,54.728042388239174,5.926,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,65.9439187366604,53.95747043594273,5.948,7.050000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65.92275508802524,53.40123513886644,5.898,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,65.81338436723048,53.230571754906556,5.906,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,65.80064369855332,53.63575711375109,5.926,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65.74364542406292,52.38205731397191,5.927999999999999,7.370000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,65.5224952077481,52.78986026756382,5.942,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65.45792711280114,52.36041547777583,5.942,7.139999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,65.48870666820186,52.32917688173822,5.946,7.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,65.41815039760662,52.134719218344976,5.932,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,65.3034533856958,53.20642107282595,5.924,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,65.38681205867083,53.911261003042405,5.925,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,65.44809600335404,54.22118903458635,5.912999999999999,7.280000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,65.46076877089017,54.48542861366493,5.919,7.049999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,65.50072230778486,54.57590492273807,5.922,7.1899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,65.54557751706552,54.78657780716368,5.921000000000001,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,65.54091630403904,53.97682277530306,5.925000000000001,7.340000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,65.61214473680904,53.9474956708613,5.947999999999999,7.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,65.53954618024049,54.46489662821416,5.941000000000001,7.300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,65.45279061046372,55.01285813595332,5.914,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,65.41605404394375,54.69550580794485,5.922,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
