Date/time: 12:14:55.196 PM 14-Aug-2019
seed,688
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,School_id,school-type,school-x-cor,school-y-cor,all-pupils,Value-Added,GCSE-score,App-ratio,max-distance_y7,max-distance_y11,max-distance_unallocated,mean-distance_y7,mean-distance_y11,mean-distance_unallocated,mean-aspiration_y7,mean-aspiration_y11,mean-aspiration_unallocated,mean-attainment_y7,mean-attainment_y11,parents_rank1_y7,parents_rank2_y7,parents_rank3_y7,parents_rank4_y7,parents_rank5_y7,parents_rank6_y7,parents_unranked_y7,success-aspiration_y7,success-attainment_y11,parents_avoiding_y7,parents_moved_y7,mean-attainment_change_y11,count-attainment_change+_y11,count-attainment_change-_y11,parents_strategy1_y7,parents_strategy2_y7,parents_strategy3_y7,parents_strategy4_y7,parents_strategy5_y7,parents_strategy6_y7,parents_strategy7_y7,parents_strategy8_y7
0,9,state,-26,-32,0,0.22,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,8,state,4,-11,0,0.18,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,3,state,22,11,0,0.1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,4,state,-1,-36,0,0.02,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,5,state,27,-33,0,0.02,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,0,state,-26,-22,0,0.02,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,6,state,-21,-50,0,0.24,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,2,state,16,9,0,0.19,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,1,state,34,-6,0,0.43,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
0,7,state,11,33,0,0.08,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,100,0,0,999,0,-1,0,0,0,0,0,0,0,0,0,0
1,4,state,-1,-36,100,0.02,1,0,25.24,-1,-1,11.8,-1,-1,53.19,-1,-1,40.31,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,2,state,16,9,100,0.19,1,0,78.45,-1,-1,28.95,-1,-1,53.02,-1,-1,44.81,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,5,state,27,-33,100,0.02,1,0,17.2,-1,-1,10.89,-1,-1,49.35,-1,-1,37.42,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,7,state,11,33,100,0.08,1,0,25.5,-1,-1,13.57,-1,-1,49.84,-1,-1,39.26,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,6,state,-21,-50,100,0.24,1,0,17.26,-1,-1,9.84,-1,-1,45.74,-1,-1,39.72,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,0,state,-26,-22,100,0.02,1,0,53.91,-1,-1,18.16,-1,-1,51.97,-1,-1,39.55,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,9,state,-26,-32,100,0.22,1,0,31.83,-1,-1,14.43,-1,-1,48.61,-1,-1,41.87,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,1,state,34,-6,100,0.43,1,0,15.03,-1,-1,10.01,-1,-1,47.67,-1,-1,45.97,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,3,state,22,11,100,0.1,1,0,55.58,-1,-1,31.49,-1,-1,50.04,-1,-1,40.05,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
1,8,state,4,-11,100,0.18,1,0,19.1,-1,-1,10.98,-1,-1,50.82,-1,-1,42.56,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
2,8,state,4,-11,200,0.18,1,0.03,17.69,-1,40.71,10.17,-1,30.13,51.55,-1,0.69,53.82,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
2,0,state,-26,-22,200,0.02,1,0,34.13,-1,-1,13.12,-1,-1,52.07,-1,-1,49.51,-1,0,0,0,0,0,0,100,100,0,1000,0,-1,0,0,0,0,0,0,0,100,0,0
