Date/time: 12:31:10.147 PM 14-Aug-2019
seed,662
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
72,70.22237548362907,49.30440187544171,5.9750000000000005,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,70.16100656466747,49.027624205567285,5.9750000000000005,6.779999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,70.13241202431212,49.06149763018932,5.970000000000001,6.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,70.29155670797768,48.64725746867084,5.978,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,70.38390863438345,48.882338414123666,5.970999999999999,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,70.58366675135993,49.32172632418221,5.9670000000000005,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,70.6383063587737,49.44030829978999,5.989,6.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,70.86448879791287,48.86465807534711,5.970000000000001,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,70.70306134908091,49.047562724482844,5.98,6.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,70.85511878040023,48.66383572706927,5.988999999999999,6.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,70.66880105621328,48.6299102138796,5.994,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,70.70833427022592,48.53997877835607,5.986,6.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,70.5825575730822,48.53424192735291,5.9879999999999995,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,70.79423398814853,48.09199741803387,5.982,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,70.56113699931436,48.16330502486851,5.987,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,70.60309243738206,47.85476857678495,5.986,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,70.45650077599136,47.969595405953655,5.986999999999999,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,70.34243958337576,49.08729921509049,5.99,6.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,70.2508081096485,49.69762071984313,5.976999999999999,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,70.24319127040413,50.13298135333835,5.983,6.779999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,70.32051136136538,50.00709464151666,5.988,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,70.41646278346676,50.52991274216169,5.9879999999999995,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,70.54833669236035,49.37954881844211,5.966,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,70.62899931346801,48.77251843104212,5.978999999999999,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,70.63485847374365,49.09381808236639,5.974000000000001,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,70.5589067636715,49.59455760344728,5.983,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,70.45981870721653,49.26327161956164,5.965,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,70.3701056191185,50.08217135538982,5.981,6.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
