Date/time: 12:29:57.917 PM 14-Aug-2019
seed,584
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
14,61.99261590312589,13.10207294568152,5.817,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,61.914192034021404,11.134725815485993,5.770999999999999,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,61.83058782540102,12.032689022317939,5.8359999999999985,5.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,62.02757850795391,13.292005676190499,5.731999999999998,4.920000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,62.03734419486075,16.808718203995504,5.799,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,62.10316925221584,21.399497045618993,5.788,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,62.203366739140776,25.1004524954937,5.814,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,62.18507724492597,29.411252856513066,5.807,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,62.208055820267546,31.983708294506144,5.824,4.949999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,62.207559089768154,32.588565622797574,5.818999999999999,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,62.4351258638932,32.97671315905685,5.825,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,62.48528463932463,30.869138516045417,5.842999999999999,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,62.503821188713346,32.46236903803702,5.8420000000000005,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,62.381292605294824,31.645005433209988,5.813,4.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,62.385522898032846,31.453515348613337,5.839,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,62.22068630544682,31.15511366269017,5.8229999999999995,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,62.04026493880667,33.24122771617573,5.811,4.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,61.9580798209362,35.25856265114632,5.837000000000001,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,61.99837544084413,37.824420927120485,5.812,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,61.951169020059226,40.79298656551659,5.716,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,62.01551984319805,42.60631064556542,5.744999999999999,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,62.16992114858848,40.84498119316859,5.7490000000000006,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,62.349219981291114,39.30917208673705,5.811999999999999,4.619999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,62.18201999702817,37.51007418834921,5.817000000000001,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,62.245954904194335,35.59226147346733,5.795,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,62.23321873921456,34.18022501797678,5.795999999999999,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,62.16892872795245,34.96576304117052,5.825,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,61.970068009395206,36.01915718107212,5.7829999999999995,3.8000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,62.00855931422613,36.55412919843324,5.774,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,61.92064327132623,38.52683330634751,5.738,4.629999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,61.734125201823964,38.89557434709761,5.743,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,61.696360001713664,39.8118215483296,5.736,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,61.746051433413754,40.2276905851202,5.7780000000000005,5.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,61.90089012704715,40.3563985010109,5.726,5.130000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,61.99392105516447,38.90502091730442,5.726,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,62.36817921218373,38.25509598771274,5.733,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,62.57050904735661,36.908507969201665,5.797,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,62.62187992287598,34.86124793644572,5.7829999999999995,5.569999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,62.515810674457235,35.727484730456055,5.8100000000000005,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,62.49632336332085,36.633826209505465,5.776,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,62.28069722726775,38.184730945550896,5.8020000000000005,4.629999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,62.05830306634192,39.589869502004724,5.781999999999999,4.169999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,62.1177790531939,40.95804421516769,5.741,4.8500000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,62.096141345252384,40.916733384836334,5.741,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,62.178398885153605,40.24409611885016,5.754,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,62.13488700721189,40.21916103774357,5.782,5.770000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,62.04340801300881,40.34375769778819,5.744,6.039999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,62.031901869611964,40.27628741462826,5.6899999999999995,5.909999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,61.94314404796778,39.92934255012828,5.777999999999999,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,61.733294187303464,38.51390346540089,5.759,6.249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,61.78083720419583,37.66065396780166,5.76,5.869999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,62.04283880481736,36.051216835617836,5.797999999999999,5.780000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,62.07091435289423,35.96029797055825,5.794,4.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,62.20296110436463,36.46129856375965,5.739000000000001,4.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,62.42947907640844,38.51554964675037,5.758,4.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,62.421605780342496,39.03341757045064,5.7540000000000004,4.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,62.3104383681626,39.54770663677174,5.745,5.119999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,62.353441808454974,39.01886869522457,5.751,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,62.437165918713205,38.48665740405657,5.786,5.670000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,62.39680745510619,38.34411399411235,5.781999999999999,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,62.62546770677419,38.88535709134281,5.798,5.8999999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,62.67396239832384,40.15178000328099,5.833,6.229999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,62.493729000659656,39.952509742054545,5.782,5.809999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,62.470740264361304,39.711498388973695,5.786,5.379999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,62.42971114914138,40.34837494123749,5.832,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,62.23923068864427,40.11671885800345,5.7780000000000005,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,62.30170575833624,40.37933211468168,5.705,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,62.42815310635467,40.116472718730776,5.769,5.390000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,62.46591727700915,41.13807942761758,5.792,5.6899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,62.45189686228555,40.91468006667439,5.793,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,62.49711670740974,38.77657379399548,5.8,6.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,62.501778714268504,38.848033985263214,5.789,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,62.37730336080434,37.92977889375903,5.784999999999999,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,62.30595530937832,38.137073363870044,5.84,6.0200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,62.36243052308547,37.702607608943524,5.809000000000001,5.940000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,62.26286349812938,39.76727985541963,5.814,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,62.19162070089309,38.50202069841841,5.799000000000001,5.469999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,62.252848216725326,38.0836594892823,5.787999999999999,5.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,62.135258493161,37.396919543507224,5.803,4.710000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,62.06636486347959,36.854267464105114,5.786,4.610000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,61.990712973240406,36.743626993596905,5.779000000000001,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,61.82194000086222,36.331823938464,5.778999999999999,4.870000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,61.8703799712403,37.90289000197643,5.717,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,61.921755313505116,36.93210248671078,5.7669999999999995,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,61.996125625400495,36.681814588813054,5.765,5.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,62.005881616669896,36.580050078985074,5.789000000000001,5.760000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
