Date/time: 12:39:20.300 PM 14-Aug-2019
seed,935
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
14,65.8446764957627,20.064659978847473,5.950999999999999,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,65.97345798633577,20.962766817998137,5.929999999999999,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65.99207933433719,22.42763966908702,5.955,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,65.82217849002885,22.831378026329062,5.962,7.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,66.17416697937001,26.473814874738736,5.9399999999999995,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,66.43763241161592,29.39560036161118,5.911,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,66.51565929083377,32.090811431610156,5.890000000000001,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,66.51887578164711,31.21019744158238,5.905,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,66.62945710518052,31.921661418847584,5.894,7.1899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,66.53000548616538,32.45246259984057,5.922,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,66.4860706250987,33.127005797542786,5.911,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,66.57878616942438,35.326670077290075,5.897999999999998,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,66.70714615123312,35.470973017985415,5.906,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,66.85841543583157,35.32558757699922,5.913,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,66.74694216175504,35.328747702150125,5.901999999999999,7.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,66.65444905410769,35.94669499461309,5.923,7.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,66.62631025305542,33.96886476262251,5.913,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,66.49922452661713,35.42006541225937,5.921,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,66.34006287467534,35.66560064068853,5.898999999999999,7.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66.53287235428188,37.387531311505704,5.913,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,66.62396864470065,37.195304340340186,5.9239999999999995,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,66.59598852432083,36.46504383888441,5.94,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,66.69632153244802,35.803381692614245,5.937,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,66.80126399082923,36.58684016638493,5.914,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,66.68381307706784,37.24758236078791,5.92,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,66.78596207456918,37.87889512535381,5.923,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,66.89616995214509,37.44528529064185,5.929,6.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,67.02219378949201,36.24750237298866,5.925,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,67.0498308796451,34.837568727928854,5.924000000000001,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,67.24461610969638,34.15686394721749,5.919,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,67.14840876015322,34.069368235886834,5.941,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,67.05825207876316,34.39825730059735,5.933999999999999,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,66.87191056125339,37.12112656289939,5.932,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,66.67279285662345,38.1332963588873,5.911999999999999,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,66.49937096303645,37.407630849896016,5.904,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,66.49781786119513,37.36592856634141,5.92,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,66.54406192244228,37.05685794475182,5.903,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,66.5612054103233,37.31682023856386,5.917999999999999,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,66.54556814565211,36.9367737541245,5.914,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,66.64441016868778,36.535394025602535,5.917,7.3100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,66.50571215202142,35.579623360441204,5.911999999999999,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,66.39765746985394,33.83014562690019,5.9190000000000005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,66.39181090843839,34.09552685003374,5.9079999999999995,7.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,66.40440802871456,35.22044122275169,5.905999999999999,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,66.42866007445687,37.362710776466706,5.92,7.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,66.55812268461507,38.576091414657554,5.933999999999999,7.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,66.62709240927386,38.70188206923694,5.929,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,66.67710175457442,38.789952650462496,5.892,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,66.75245060914034,36.72067605511953,5.8839999999999995,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,66.78764537485496,35.94874596977501,5.905,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,66.85209441185941,35.9909205854096,5.93,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,66.91443681882197,36.79070220373161,5.954,6.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,67.10633413037667,36.116560176412946,5.92,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67.32170653745113,35.95415487428502,5.936999999999999,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,67.3783019287986,34.93868041263795,5.937,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,67.42532443940392,34.015564705507074,5.954,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,67.39798619101184,34.62719842709615,5.942,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,67.3223710174498,36.2811762409579,5.927999999999999,6.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,67.17577525488686,36.552221220278795,5.945,6.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,67.01132598702202,35.7780113324003,5.938,6.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,66.8761274557264,36.34643524435095,5.933,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,66.77540700625717,36.028242482134566,5.925,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66.59011390504132,34.3656924706736,5.938,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66.42260381605334,34.25051765014113,5.928,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,66.20690179050234,35.19947431328886,5.924999999999999,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,66.058076851383,34.60756389899389,5.932999999999999,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,66.1411443982881,34.92581555324587,5.932,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,66.12381336490938,36.09696534841575,5.918,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,66.21230990445243,36.82293151974986,5.909000000000001,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,66.50974646009479,35.667100769718886,5.898000000000001,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,66.68014433284108,35.856931736155445,5.917999999999999,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,66.5940860968768,35.25832889571375,5.905,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,66.72550876340728,35.596357742922685,5.9159999999999995,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,66.7813442901911,35.308844955449594,5.9399999999999995,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,66.77431499220222,36.33086627956658,5.956,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,66.85410259307278,36.298163424963256,5.941999999999999,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,67.03400069050156,36.20509692367819,5.926,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,67.08859624655322,35.720808943024686,5.904999999999999,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,67.1643171301927,35.037248059977514,5.9,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,67.1305131437656,36.0959773681776,5.929,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,67.05032556909941,36.685728952970656,5.936,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,66.87868821896079,37.17020201674424,5.943,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,66.84138853261028,37.36685298444757,5.934,7.1899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,66.83465721872993,37.43432675848029,5.922,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,66.7746318400008,36.354511060159105,5.943,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,66.79768065182881,35.99766903848541,5.929999999999999,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
