Date/time: 12:28:37.777 PM 14-Aug-2019
seed,545
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
13,64.9894420305579,41.693627418938796,5.8469999999999995,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,64.86194709104618,40.4860071691183,5.829999999999999,3.9899999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,64.59609603860744,41.060344009605735,5.823,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,64.42045706294186,42.87603319294317,5.7780000000000005,4.719999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,64.25487603441253,46.16610154161128,5.772,5.010000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,64.09450049756994,49.34099799694097,5.793000000000001,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,64.0972963299606,50.22939554613344,5.785,5.639999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,64.15001548508522,48.581836483523105,5.743,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,64.26868764764643,47.80193844145689,5.703,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,64.17929069796442,48.21813246448913,5.647,4.789999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,64.17075696171798,50.175711398425264,5.607,4.8500000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,64.17102466654447,51.2863793417371,5.651,3.6500000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,64.25643817353253,51.70755882112868,5.709,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,64.2801362045499,51.59448397506622,5.723000000000001,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,64.461932416804,50.367564369760814,5.688000000000001,5.029999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,64.62015267569902,48.2593254879464,5.734,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,64.60480945100774,49.14656556250593,5.726999999999999,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,64.46645514398844,49.0969709994503,5.6659999999999995,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,64.25923263814815,50.32509399090977,5.697,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,64.10727288023928,49.7634735277472,5.709,5.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,63.98789560851039,50.3842262534449,5.68,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,64.01005907954365,51.4415667939709,5.596,5.430000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,64.20552680668305,52.60202303631777,5.694000000000001,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,64.4163457692599,52.047663734649376,5.686,4.2299999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,64.58763083662501,52.2217716366797,5.693000000000001,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,64.6051190576621,52.8769418551662,5.735,3.3899999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,64.76975170005265,52.691091238759725,5.787000000000001,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,64.65996385938891,51.75124854365979,5.824000000000001,4.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,64.45265455350757,51.79473470388858,5.804,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,64.32859564399985,51.39856010089173,5.802000000000001,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,64.13904225011467,51.227706317648774,5.781,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,63.88923124630676,51.378310791218965,5.736,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,63.87346694788889,50.05159463196602,5.694999999999999,4.9799999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,64.1356970519331,50.02841463709937,5.720000000000001,4.449999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,64.07174738700056,50.15652693983281,5.6739999999999995,5.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,64.27483699462357,50.389943663457494,5.662,5.459999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,64.47010423706591,50.98634947857045,5.713,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,64.52939509802994,51.10365566724397,5.748,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,64.30604145185374,52.83424695310963,5.769,6.140000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,64.38227792437162,51.74688087949022,5.745,5.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,64.391253354413,51.40808419447933,5.742,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,64.1786849240532,52.780207258466575,5.691,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,64.06300870947368,52.5478173718455,5.752,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,64.21685884827102,52.114518960314214,5.73,5.030000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,64.20902545279155,51.53730871587297,5.747,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,64.13461590991105,50.60687254819119,5.769,5.469999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,64.31188067914455,51.43823048648912,5.694,4.540000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,64.27200931509402,51.43994450687499,5.728999999999999,4.419999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,64.13548545421281,51.50679278887681,5.757000000000001,3.8899999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,64.10395058272779,51.00375755222969,5.705,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,64.21583988164767,50.902527383819816,5.764,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64.11019098214041,52.38227830587967,5.7829999999999995,4.7299999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64.08381401765152,53.98955948893244,5.778,6.090000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,63.88035738637399,53.86442143834488,5.789000000000001,5.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,63.7709157862775,53.38837323707803,5.75,5.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,63.49220928819337,52.99458796398923,5.715000000000001,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,63.42305904222557,53.542100264884326,5.678,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,63.511387236542056,52.312321994680154,5.604000000000001,4.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,63.71744796354898,50.963509152070905,5.6659999999999995,3.9400000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,63.91015213849619,49.90218797167482,5.622000000000001,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,64.18460210965165,49.41309954367489,5.679,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,64.37577573264173,50.284384715294195,5.642,5.020000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,64.42484883738608,49.53519960496844,5.745,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,64.46789187523433,49.54341893827268,5.7219999999999995,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,64.46632405560796,50.17060563997128,5.728,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,64.45620736957596,51.10950772404928,5.697,5.0699999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,64.40955320061218,53.34010345671108,5.747000000000001,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,64.35606789653404,54.434055786257616,5.668000000000001,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,64.41746279472524,54.126625777802715,5.733,4.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,64.49517438047208,53.11917691673638,5.754000000000001,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,64.6067851173045,52.18848409779976,5.7,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,64.60916883794276,51.29194732200435,5.673,4.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,64.59217902036374,50.563442603638066,5.728999999999999,4.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,64.46689257359262,51.07804906747399,5.728,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,64.23772862168983,50.47199568539225,5.821,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,63.93534444583611,50.198025597860294,5.712,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,63.968030442571525,49.5712491798236,5.7090000000000005,5.2700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,64.16632525408708,50.08169811417983,5.669,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,64.30860673148842,51.102918186718696,5.672,4.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,64.46076236374105,49.431687298801634,5.669,4.739999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,64.60031692930124,49.59312417457045,5.657000000000001,5.120000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,64.60721534982683,51.77514660584613,5.738,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,64.45434924459146,53.12475123789022,5.734,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,64.27806713210973,54.13160005440601,5.753,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,64.22093336520463,52.62542795615843,5.793000000000001,5.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,64.2194328677616,51.43460588379081,5.742,5.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,64.0234962801504,50.00738758189725,5.742,5.139999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
