Date/time: 12:23:28.157 PM 14-Aug-2019
seed,325
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
13,58.557990306414595,15.517021663636513,5.647,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,58.37229759964191,12.677130046173048,5.639,5.8999999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,58.13621679641515,14.104135693352333,5.602000000000001,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,57.900725653231426,15.465776187861671,5.638999999999999,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,57.82941881119605,18.03760814725903,5.658,6.710000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,57.911418946741286,23.7353153340663,5.597,6.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,58.079935695430734,27.047401453710826,5.6339999999999995,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,58.207988502066804,28.472169566592065,5.617,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,58.28215838752377,29.88336937043495,5.622000000000001,4.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,58.34289805031661,31.983497292368554,5.672,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,58.32662208740639,33.66473609990011,5.645,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,58.307364825076476,36.903555704460835,5.595000000000001,5.3500000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,58.400214198780986,37.85985140792469,5.616999999999999,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,58.58126782233402,38.061827203470784,5.68,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,58.60251906137319,37.905652710382746,5.707,5.500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,58.50594537944097,37.727503044425106,5.7,5.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,58.607828779204226,37.12323753369453,5.696,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,58.724218737258695,37.21059538378133,5.640000000000001,5.790000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,58.59988097865695,37.21916971871905,5.68,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,58.7074676640792,37.29450603430481,5.677,5.229999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,58.93705699363831,37.129943635744866,5.631,5.300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,58.87224712392306,36.83095618630147,5.649000000000001,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,58.77945882321368,36.025205143046286,5.64,4.8100000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,58.841995258076466,37.020936061108344,5.684,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,58.7715206171099,38.39648523685765,5.677,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,58.70866936179706,37.797818038898534,5.643999999999999,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,58.75112816611871,37.714541067097414,5.6209999999999996,4.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,58.78236946044309,38.151190476656225,5.659999999999999,4.699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,58.76738783693859,38.25695710029964,5.662,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,58.73149151267986,37.656653120904664,5.635,4.950000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,58.74767290667005,36.777696565145,5.630000000000001,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,58.76147023970422,35.82027572445256,5.62,4.4799999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,58.772849393215985,34.34263472236789,5.666,4.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,58.8175799347119,33.674860348533706,5.696,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,58.80581484128351,33.070532688030056,5.575999999999999,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,58.711101079956414,33.05407452742798,5.6899999999999995,4.790000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,58.63171191720212,33.51431964836401,5.635999999999999,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,58.464859719264744,36.32375001186848,5.720000000000001,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,58.35884591877088,37.85663401245443,5.63,4.549999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,58.551220920536345,38.56277221946374,5.663,4.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,58.6359139819203,38.70115217256581,5.647,5.280000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,58.76667320475068,38.890447409568,5.624,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,58.766385506803815,38.695911690304,5.611,4.800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,58.9761211110163,36.984107516884606,5.6240000000000006,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,58.92130607108271,38.09909076349225,5.6579999999999995,5.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58.84109790777446,38.32409823656259,5.720999999999999,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,58.86976631047564,36.895645734244894,5.679,4.529999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,59.09651832411991,36.86194117571803,5.680999999999999,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,59.047591328354336,36.36304957510979,5.6610000000000005,4.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,59.02620399004668,35.67294782436569,5.711,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,59.055363290615205,35.74418121232749,5.724,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,58.847620482291646,35.27979948081044,5.675,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,58.59225852479257,35.496042229080544,5.639000000000001,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,58.54945007550352,36.22889762751862,5.659999999999999,4.890000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,58.357430196570036,38.35151955452207,5.603000000000001,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,58.31138318940417,39.117004056923534,5.604999999999999,5.919999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,58.5121798574191,39.19244650800047,5.5409999999999995,4.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,58.63322278454264,38.9866410754613,5.62,5.609999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,58.66169151627325,38.866046702630605,5.666,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,58.674458377037375,38.08104071185235,5.642,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,58.55363207838202,37.97575344265438,5.702,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,58.41099041824774,37.11192575053626,5.705,4.279999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,58.309697904735664,36.336480553501694,5.69,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,58.2551277620306,36.58361247696247,5.651,5.1899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,58.392306440775556,36.226287323851444,5.687,6.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,58.56150068556925,36.16085065452289,5.604,4.6499999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,58.50219833693909,35.66741324864006,5.642,5.199999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,58.5291969539727,37.33654476411729,5.698,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,58.51553905384245,39.20854584349039,5.646000000000001,5.289999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,58.48764073751073,40.23854031602269,5.648999999999999,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,58.57181556232613,41.025824227825936,5.644,5.130000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,58.64015252064585,41.747977612502204,5.635,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,58.58585448393745,41.277257822467845,5.662,4.869999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,58.65449064917173,38.70227895845352,5.654999999999999,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,58.709317740591075,37.893513663275805,5.644,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,58.686193575096716,36.35971529199883,5.645,4.470000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,58.70199660207398,35.85960284971493,5.682,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,58.832481119577736,33.837894419847295,5.656000000000001,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,58.78827573573019,34.31031415892193,5.642999999999999,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,58.81513540274723,33.63496079942287,5.607999999999999,4.620000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,58.70372572816872,33.71665467684796,5.563000000000001,4.779999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,58.67210287585927,34.78878747149639,5.573,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,58.585348074413695,36.55436756082444,5.646,4.5600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,58.69181027551158,37.99103933776784,5.633,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,58.75031610702111,36.07462747405505,5.683000000000001,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,58.807976009620575,36.84750743597187,5.695,3.9099999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,59.01867130469638,36.88327534079189,5.621,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
