Date/time: 12:21:53.993 PM 14-Aug-2019
seed,286
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,School_id,school-type,school-x-cor,school-y-cor,all-pupils,Value-Added,GCSE-score,App-ratio,max-distance_y7,max-distance_y11,max-distance_unallocated,mean-distance_y7,mean-distance_y11,mean-distance_unallocated,mean-aspiration_y7,mean-aspiration_y11,mean-aspiration_unallocated,mean-attainment_y7,mean-attainment_y11,parents_rank1_y7,parents_rank2_y7,parents_rank3_y7,parents_rank4_y7,parents_rank5_y7,parents_rank6_y7,parents_unranked_y7,success-aspiration_y7,success-attainment_y11,parents_avoiding_y7,parents_moved_y7,mean-attainment_change_y11,count-attainment_change+_y11,count-attainment_change-_y11,parents_strategy1_y7,parents_strategy2_y7,parents_strategy3_y7,parents_strategy4_y7,parents_strategy5_y7,parents_strategy6_y7,parents_strategy7_y7,parents_strategy8_y7
2,5,state,27,-33,200,0.07,1,0.05,61.19,-1,58.31,12.07,-1,43.98,50.53,-1,0.4,50.78,-1,1,0,0,0,0,0,99,98,0,998,0,-1,0,0,0,0,0,0,0,98,2,0
2,9,state,-26,-32,200,0.27,1,0.04,52.8,-1,33.24,19.23,-1,28.47,49.98,-1,0.56,56.5,-1,2,0,0,0,0,0,98,100,0,998,0,-1,0,0,0,0,0,0,0,100,0,0
2,6,state,-21,-50,200,0.03,1,0.04,34.37,-1,26.68,12.56,-1,18.75,50.25,-1,0.44,49.04,-1,1,0,0,0,0,0,99,100,0,998,0,-1,0,0,0,0,0,0,0,100,0,0
2,0,state,-26,-22,200,0.34,1,0.04,61.55,-1,38.01,18.86,-1,26.37,50.6,-1,0.4,59.37,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,0,0,0,0,100,0,0
2,8,state,4,-11,200,0.29,1,0.05,18.44,-1,46.1,10.92,-1,36.41,52.92,-1,0.33,59.79,-1,0,0,0,0,0,0,100,100,0,998,0,-1,0,0,0,0,0,0,0,100,0,0
3,1,state,34,-6,300,0.19,1,0.02,15.52,-1,23.09,9.66,-1,19.87,51.05,-1,0.86,56.37,-1,0,0,0,0,0,0,100,100,0,995,0,-1,0,0,0,1,0,0,0,99,0,0
3,0,state,-26,-22,300,0.34,1,0,55.57,-1,-1,14.6,-1,-1,52.54,-1,-1,63.35,-1,0,0,0,0,0,0,100,100,0,995,0,-1,0,0,0,23,0,0,0,77,0,0
3,9,state,-26,-32,300,0.27,1,0,56.6,-1,-1,16.74,-1,-1,52.98,-1,-1,61.1,-1,0,0,0,0,0,0,100,98,0,995,0,-1,0,0,0,32,0,0,0,66,2,0
3,8,state,4,-11,300,0.29,1,0.02,19.21,-1,36.72,10.97,-1,32.52,51.16,-1,0.86,60.57,-1,0,0,0,0,0,0,100,100,0,995,0,-1,0,0,0,22,0,0,0,78,0,0
3,4,state,-1,-36,300,0.13,1,0.01,19.21,-1,37.66,10.94,-1,37.66,52.56,-1,0.98,55.48,-1,0,0,0,0,0,0,100,99,0,995,0,-1,0,0,0,49,0,0,0,50,1,0
3,7,state,11,33,300,0.23,1,0.01,25.96,-1,28.65,12.99,-1,28.65,49.79,-1,0.73,56.9,-1,0,0,0,0,0,0,100,100,0,995,0,-1,0,0,0,39,0,0,0,61,0,0
