Date/time: 12:21:53.996 PM 14-Aug-2019
seed,286
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
27,67.64812813641086,45.44005912293937,5.962000000000001,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,67.59809895858635,45.14006966673345,5.957000000000002,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,67.53776981135721,45.44932871156083,5.941,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,67.46655702771905,45.31585310587253,5.922000000000001,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,67.6744934117118,45.291725591022285,5.913000000000001,7.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,67.64228501183615,45.414612956681914,5.905,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,67.64174743626646,46.32534245158301,5.915,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,67.88467858783963,46.050578026455796,5.930999999999999,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,67.91195193642346,46.248331347281585,5.953,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,67.80781542650183,46.740073698721915,5.918,6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,67.86821736228845,46.351134126979886,5.926,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,67.92169356303945,45.83990545595864,5.925000000000001,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,67.73087956304992,46.043338451000025,5.912000000000001,7.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,67.66808030724431,45.723101961479685,5.947,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,67.79119181330317,43.87981058857475,5.961,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,67.85466332007226,43.34061920314485,5.968000000000001,6.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,67.84558910805744,43.61285684717613,5.965000000000001,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,67.81901533250411,43.77958019786483,5.955,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,67.89838665092975,44.458027588040885,5.920999999999999,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,67.80327614115691,45.87602519721261,5.893,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,67.77465633369545,46.66371129532537,5.9110000000000005,6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,67.8015976183251,47.222872890162016,5.912000000000001,6.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,67.93176322969362,46.77369342654152,5.922,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,67.97134022458121,46.31792989561755,5.944,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,67.98120072728909,46.58251248779133,5.952,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,67.84492731605656,46.96234125954783,5.934999999999999,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,67.85076201542078,46.85734957555483,5.9079999999999995,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,67.81244387144227,47.036473555211415,5.900999999999999,6.779999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,67.77514608599027,47.39991069863121,5.920999999999999,6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,67.74808197643763,46.80187403226597,5.9239999999999995,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,67.82285895289851,45.42795230946217,5.937,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,67.8940299229439,45.12854539981705,5.921,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,67.80874745757163,44.73172553420198,5.922,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,67.86400250585726,44.7499344198609,5.932,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,67.81689615748856,45.51183412173987,5.933,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,67.78718713063128,46.09711744986474,5.936999999999999,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,67.74828528036929,46.00823773452878,5.9190000000000005,7.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,67.72411574303467,45.87111327372948,5.933999999999999,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,67.5609572740054,45.02396178119831,5.907,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,67.53827980275062,44.40746591152394,5.902,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67.36723723984393,45.00578479955728,5.93,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,67.35426919691182,44.814477769978915,5.9289999999999985,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,67.4561765102653,45.67346424911949,5.927999999999999,6.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,67.74848701288504,46.218979945479035,5.914999999999999,7.109999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,67.94336861316205,46.511082580336996,5.930000000000001,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,68.20082531839199,45.86585782904836,5.9239999999999995,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,68.19574984440051,46.27500121575566,5.945,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,68.12602941546793,46.86282047608524,5.943,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,68.02428547081198,46.71062903392483,5.946,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,67.91515840832406,47.01568500105973,5.955,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,67.88727846447492,47.0393813753841,5.947,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,67.82940535133771,47.73505636692174,5.932999999999999,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,67.84627323353158,47.273888989009706,5.936000000000001,7.220000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,67.73390491398577,46.60342627546998,5.919,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,67.67030567803897,46.800675064954646,5.92,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,67.60474088981701,47.263207997181915,5.925,6.9399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,67.55620116490716,46.60889196959744,5.896,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,67.47695544617325,45.30429968933413,5.909999999999999,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,67.65696969551978,46.53852697715176,5.895999999999999,7.0600000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,67.72018679493296,46.21269173308356,5.899,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,67.7199422191414,46.01493632987328,5.926,7.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,67.85939252314645,45.45719277509565,5.948,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,67.90154080046963,46.86342087647607,5.947,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,67.68572752387517,45.966334047855085,5.963,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,67.69810356363816,46.19335261349926,5.932,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,67.74847486009216,46.67520681425795,5.924,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,67.77578565246952,47.19601139349649,5.917999999999999,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,67.8445880864344,46.99336756150096,5.886,6.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,67.9497985289198,47.40482228582322,5.912000000000001,6.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,68.0577618898528,47.31290715911764,5.947999999999999,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,68.0883844619668,45.727598262037766,5.949,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,67.97219833915321,45.142027805349066,5.9430000000000005,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,67.90950048565666,46.032360952201806,5.922,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
