Date/time: 12:25:08.965 PM 14-Aug-2019
seed,377
Parent-Memory,5
SchoolSize,100
Number-of-Schools,10
Departure-Probability,1
Number-of-Ranks,6
Initial-School-GCSE-Distribution,uniform
School-Value-Added,true
School-Value-Added-Distribution,normal
Location-Rules,true
Move-Closest,false
Avoid-Schools,true
Avoided-Threshold,0.75
School-Peer-Effect,0.25
Parent-Effect,0.25
Tick,MeanGCSE,RangeGCSE,MeanAppRatio,RangeAppRatio,asp-moran-i,asp-moran-i-p,pv-moran-i,pv-moran-i-p,GA-m,GA-r,GA-p,GMx-m,GMx-r,GMx-p,GMn-m,GMn-r,GMn-p,AMx-m,AMx-r,AMx-p,AMn-m,AMn-r,AMn-p
13,64.16547509817468,31.696575686556983,5.8469999999999995,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,64.28351622194587,29.883630196446987,5.853,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,64.29168805933051,29.479079299404297,5.8759999999999994,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,64.2317608790635,29.653957183641026,5.885,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,64.31523450568871,33.86431564401508,5.861,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,64.28104456017664,39.442396859709646,5.832,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,64.51495307954588,42.625264254224334,5.864,4.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,64.71073853219794,44.84321917007348,5.843000000000001,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,64.77139769330321,45.266634933027305,5.8149999999999995,5.059999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,64.74749000165124,44.18361284645052,5.824000000000001,5.499999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,64.82435703606853,43.68489732581389,5.792,5.450000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,64.61309392666689,44.159101024375744,5.8500000000000005,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,64.47484652119721,45.05640598051443,5.808999999999999,5.659999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,64.49344868800215,45.20108586328605,5.807,5.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,64.46646066225914,47.201315662275846,5.793000000000001,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,64.45100762926167,48.957690104654546,5.7540000000000004,5.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,64.49224944853206,49.14869775919125,5.76,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,64.56969806230079,49.3699833351979,5.781,5.620000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,64.80152114760577,49.50371162836227,5.781,5.649999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,64.98620319018544,49.28625388071791,5.752999999999999,5.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,65.09940116013628,48.85389226887534,5.787999999999999,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,65.22277016144467,48.56548774644097,5.784999999999999,5.539999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,65.1868880407757,47.43229472242942,5.83,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,64.97792039998765,47.647768914099586,5.804,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,64.98071110067471,47.135388449039525,5.798,5.579999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,64.77191782114326,46.972206440284424,5.807,5.789999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,64.66271117332107,47.39788122935477,5.820000000000001,6.000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,64.63308403975928,48.565247874121226,5.785000000000001,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,64.57508749798752,49.63437128840135,5.776000000000001,5.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,64.51198847734938,50.7263439021441,5.753,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,64.64133597564992,51.12386350935726,5.764,5.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,64.63450003818132,51.05434187606513,5.721,5.950000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,64.6003581178201,50.930522231457296,5.754,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,64.71358698950951,49.974133025950174,5.788,5.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,64.79406385421939,49.86726363248805,5.7780000000000005,5.6899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,64.68159219822822,49.63471468859697,5.801000000000001,5.950000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,64.74680120043324,48.76936852958361,5.832,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,64.87801147363315,47.269988168144714,5.807,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,64.73815934223938,47.04525065887127,5.8229999999999995,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,64.57035849571302,46.331557359703716,5.8020000000000005,5.920000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,64.62086821098268,46.183043362440266,5.822999999999999,6.129999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,64.45963019219984,44.88940010088069,5.803,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,64.37206245817494,45.78319151405523,5.779000000000001,6.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,64.45724597844907,46.48194858914844,5.816,6.0200000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,64.50350841866296,47.10329706601732,5.752000000000001,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,64.447043429014,48.62136434735359,5.773000000000001,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,64.47651806315571,49.5398638511918,5.782000000000001,5.770000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,64.37015356668287,49.87870056215516,5.766,5.639999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,64.21458970194244,49.50667219097821,5.83,5.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,64.24285130845743,49.36350814964314,5.7730000000000015,5.550000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,64.33332823057707,49.42205551207107,5.759,5.859999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,64.36280270752185,48.78468944261187,5.763,5.970000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64.38727688292427,48.2574104895726,5.779,6.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,64.52642780983197,48.12927947498264,5.795,6.020000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,64.48693199087299,47.742568860765545,5.823,5.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,64.5182572959441,46.82595228583589,5.785,5.640000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,64.68237900834777,48.06619230735224,5.776999999999999,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,64.80641304597579,49.057702757779396,5.7620000000000005,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,64.86149477298184,49.83373022387135,5.771,5.7700000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,64.93884631032552,50.37972463976498,5.7829999999999995,5.720000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,64.99787730941459,50.954576924903755,5.811999999999999,5.620000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,64.99795597595565,50.59198668460484,5.827,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,65.00467021480196,49.16855242363437,5.808,6.1899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,65.0856376329646,48.21415902503675,5.796,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,65.05856795736783,47.48392567162018,5.781000000000001,6.380000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,64.85390253025227,46.78222121864819,5.801,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,64.80900884494804,45.5090827235778,5.7940000000000005,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,65.02648476212119,46.47163842867363,5.8069999999999995,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,65.05968434242911,46.54262153027162,5.819999999999999,6.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,65.26965600598038,45.77772661096711,5.805000000000001,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,65.53432496035488,46.38970616256273,5.752,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,65.48922929124794,48.650708990416646,5.756,6.209999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,65.33271801059306,49.5837454735552,5.789,5.4399999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,65.28904814157389,50.39920497879609,5.757,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,65.11603083286776,51.15552076341453,5.754,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,65.05720057400143,51.22365213072642,5.802,6.039999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,65.04003303571885,49.38319639362042,5.790000000000001,5.960000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,64.83411736551376,48.87659840707507,5.75,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,64.81789247031321,47.496200652480255,5.8100000000000005,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,64.83378376296885,46.151367531745464,5.763,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,64.83723518886151,46.249060198488486,5.756,6.069999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,64.89864134780724,47.43624590537172,5.76,5.920000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,65.0638064221221,48.292705648176984,5.769,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,64.94496687753528,47.20457822365471,5.755,6.430000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,64.93639576945216,47.079674108659255,5.752,5.9799999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,64.90886661286484,48.74123625430596,5.795,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,64.87872632509237,50.475756864324204,5.803,5.529999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
